Timestamp (UTC),Net Grid Power (W),Phase A Voltage (V),Hoymiles Active Power (W),Bridge Status,Meter Status,Hoymiles Status
2026-08-26T04:00:01.202862Z,1442,124.3,0,OK,OK,OK
2026-08-26T04:00:06.597980Z,1436,123.9,0,OK,OK,OK
2026-08-26T04:00:11.984447Z,1435,123.9,0,OK,OK,OK
2026-08-26T04:00:17.407677Z,1438,123.9,0,OK,OK,OK
2026-08-26T04:00:22.787422Z,1438,123.9,0,OK,OK,OK
2026-08-26T04:00:28.150559Z,1434,123.9,0,OK,OK,OK
2026-08-26T04:00:33.534616Z,1438,123.9,0,OK,OK,OK
2026-08-26T04:00:38.936522Z,1435,123.9,0,OK,OK,OK
2026-08-26T04:00:44.299321Z,1435,123.9,0,OK,OK,OK
2026-08-26T04:00:49.685748Z,1438,123.9,0,OK,OK,OK
2026-08-26T04:00:55.088238Z,1435,123.9,0,OK,OK,OK
2026-08-26T04:01:00.472677Z,1434,123.8,0,OK,OK,OK
2026-08-26T04:01:05.833705Z,1439,123.9,0,OK,OK,OK
2026-08-26T04:01:11.204051Z,1437,123.8,0,OK,OK,OK
2026-08-26T04:01:16.591330Z,1446,123.8,0,OK,OK,OK
2026-08-26T04:01:21.955384Z,1440,123.8,0,OK,OK,OK
2026-08-26T04:01:27.345492Z,1433,123.8,0,OK,OK,OK
2026-08-26T04:01:32.728955Z,1433,123.8,0,OK,OK,OK
2026-08-26T04:01:38.114180Z,1436,123.8,0,OK,OK,OK
2026-08-26T04:01:43.492877Z,1433,123.8,0,OK,OK,OK
2026-08-26T04:01:48.865934Z,1437,123.9,0,OK,OK,OK
2026-08-26T04:01:54.240721Z,1436,123.9,0,OK,OK,OK
2026-08-26T04:01:59.641869Z,1435,123.9,0,OK,OK,OK
2026-08-26T04:02:05.031113Z,1435,123.9,0,OK,OK,OK
2026-08-26T04:02:10.403077Z,1437,123.9,0,OK,OK,OK
2026-08-26T04:02:15.808114Z,1436,123.9,0,OK,OK,OK
2026-08-26T04:02:21.190211Z,1436,123.9,0,OK,OK,OK
2026-08-26T04:02:26.578638Z,1436,123.9,0,OK,OK,OK
2026-08-26T04:02:31.981041Z,1437,123.9,0,OK,OK,OK
2026-08-26T04:02:37.350434Z,1436,123.9,0,OK,OK,OK
2026-08-26T04:02:42.726197Z,1435,123.9,0,OK,OK,OK
2026-08-26T04:02:48.090315Z,1436,123.9,0,OK,OK,OK
2026-08-26T04:02:53.474683Z,1437,123.9,0,OK,OK,OK
2026-08-26T04:02:58.849204Z,1436,123.9,0,OK,OK,OK
2026-08-26T04:03:04.251594Z,1435,123.8,0,OK,OK,OK
2026-08-26T04:03:09.638163Z,1436,123.9,0,OK,OK,OK
2026-08-26T04:03:15.020414Z,1438,123.9,0,OK,OK,OK
2026-08-26T04:03:20.411026Z,1437,123.9,0,OK,OK,OK
2026-08-26T04:03:25.786157Z,1436,123.9,0,OK,OK,OK
2026-08-26T04:03:31.167490Z,1434,123.9,0,OK,OK,OK
2026-08-26T04:03:36.543983Z,1437,123.8,0,OK,OK,OK
2026-08-26T04:03:41.921041Z,1435,123.9,0,OK,OK,OK
2026-08-26T04:03:47.306234Z,1438,123.9,0,OK,OK,OK
2026-08-26T04:03:52.676682Z,1432,123.9,0,OK,OK,OK
2026-08-26T04:03:58.063136Z,1435,123.9,0,OK,OK,OK
2026-08-26T04:04:03.465651Z,1435,123.9,0,OK,OK,OK
2026-08-26T04:04:08.852078Z,1436,123.9,0,OK,OK,OK
2026-08-26T04:04:14.227140Z,1438,123.9,0,OK,OK,OK
2026-08-26T04:04:19.608936Z,1436,123.9,0,OK,OK,OK
2026-08-26T04:04:25.027472Z,1437,123.9,0,OK,OK,OK
2026-08-26T04:04:30.423082Z,1435,123.9,0,OK,OK,OK
2026-08-26T04:04:35.798909Z,1435,123.9,0,OK,OK,OK
2026-08-26T04:04:41.182927Z,1435,123.9,0,OK,OK,OK
2026-08-26T04:04:46.589396Z,1435,124.0,0,OK,OK,OK
2026-08-26T04:04:51.962826Z,1439,123.9,0,OK,OK,OK
2026-08-26T04:04:57.339310Z,1440,123.9,0,OK,OK,OK
2026-08-26T04:05:02.742392Z,1434,123.9,0,OK,OK,OK
2026-08-26T04:05:08.124251Z,1439,123.9,0,OK,OK,OK
2026-08-26T04:05:13.489588Z,1440,123.9,0,OK,OK,OK
2026-08-26T04:05:18.870227Z,1440,123.9,0,OK,OK,OK
2026-08-26T04:05:24.255088Z,1438,124.0,0,OK,OK,OK
2026-08-26T04:05:29.625436Z,1438,123.9,0,OK,OK,OK
2026-08-26T04:05:35.022395Z,1437,123.9,0,OK,OK,OK
2026-08-26T04:05:40.399531Z,1436,123.9,0,OK,OK,OK
2026-08-26T04:05:45.808603Z,1436,123.9,0,OK,OK,OK
2026-08-26T04:05:51.174632Z,1436,123.9,0,OK,OK,OK
2026-08-26T04:05:56.549558Z,1433,123.9,0,OK,OK,OK
2026-08-26T04:06:01.936618Z,1436,123.9,0,OK,OK,OK
2026-08-26T04:06:07.300104Z,1437,123.9,0,OK,OK,OK
2026-08-26T04:06:12.678274Z,1436,123.9,0,OK,OK,OK
2026-08-26T04:06:18.080046Z,1444,123.9,0,OK,OK,OK
2026-08-26T04:06:23.482387Z,1438,124.0,0,OK,OK,OK
2026-08-26T04:06:28.862239Z,1435,123.9,0,OK,OK,OK
2026-08-26T04:06:34.230765Z,1435,123.9,0,OK,OK,OK
2026-08-26T04:06:39.637125Z,1438,123.9,0,OK,OK,OK
2026-08-26T04:06:45.023047Z,1440,123.9,0,OK,OK,OK
2026-08-26T04:06:50.398929Z,1436,123.9,0,OK,OK,OK
2026-08-26T04:06:55.788865Z,1436,123.9,0,OK,OK,OK
2026-08-26T04:07:01.182623Z,1439,123.9,0,OK,OK,OK
2026-08-26T04:07:06.554066Z,1437,123.9,0,OK,OK,OK
2026-08-26T04:07:11.934313Z,1439,123.9,0,OK,OK,OK
2026-08-26T04:07:17.348859Z,1439,123.9,0,OK,OK,OK
2026-08-26T04:07:22.714322Z,1436,123.9,0,OK,OK,OK
2026-08-26T04:07:28.093552Z,1437,123.9,0,OK,OK,OK
2026-08-26T04:07:33.474212Z,1439,123.9,0,OK,OK,OK
2026-08-26T04:07:38.850498Z,1438,124.0,0,OK,OK,OK
2026-08-26T04:07:44.234437Z,1440,124.0,0,OK,OK,OK
2026-08-26T04:07:49.619490Z,1437,124.1,0,OK,OK,OK
2026-08-26T04:07:55.004039Z,1439,124.1,0,OK,OK,OK
2026-08-26T04:08:00.371758Z,1438,124.1,0,OK,OK,OK
2026-08-26T04:08:05.760256Z,1438,124.1,0,OK,OK,OK
2026-08-26T04:08:11.128610Z,1438,124.1,0,OK,OK,OK
2026-08-26T04:08:16.515051Z,1439,124.1,0,OK,OK,OK
2026-08-26T04:08:21.888805Z,1439,124.1,0,OK,OK,OK
2026-08-26T04:08:27.286224Z,1439,124.1,0,OK,OK,OK
2026-08-26T04:08:32.665293Z,1438,124.1,0,OK,OK,OK
2026-08-26T04:08:38.028254Z,1438,124.1,0,OK,OK,OK
2026-08-26T04:08:43.418338Z,1440,124.1,0,OK,OK,OK
2026-08-26T04:08:48.808483Z,1437,124.1,0,OK,OK,OK
2026-08-26T04:08:54.191010Z,1442,124.1,0,OK,OK,OK
2026-08-26T04:08:59.557945Z,1442,124.1,0,OK,OK,OK
2026-08-26T04:09:04.932970Z,1442,124.1,0,OK,OK,OK
2026-08-26T04:09:10.341507Z,1442,124.1,0,OK,OK,OK
2026-08-26T04:09:15.708726Z,1442,124.1,0,OK,OK,OK
2026-08-26T04:09:21.122751Z,1442,124.1,0,OK,OK,OK
2026-08-26T04:09:26.521461Z,0,,0,DEGRADED,OFFLINE,OK
2026-08-26T04:09:31.909018Z,0,,0,DEGRADED,OFFLINE,OK
2026-08-26T04:09:37.290299Z,0,,0,DEGRADED,OFFLINE,OK
2026-08-26T04:09:42.671517Z,1563,124.2,0,OK,OK,OK
2026-08-26T04:09:48.051624Z,1562,124.1,0,OK,OK,OK
2026-08-26T04:09:53.432590Z,1563,124.1,0,OK,OK,OK
2026-08-26T04:09:58.814508Z,1563,124.1,0,OK,OK,OK
2026-08-26T04:10:04.201204Z,1561,124.1,0,OK,OK,OK
2026-08-26T04:10:09.613646Z,1565,124.1,0,OK,OK,OK
2026-08-26T04:10:14.974119Z,1564,124.2,0,OK,OK,OK
2026-08-26T04:10:20.343072Z,1563,124.2,0,OK,OK,OK
2026-08-26T04:10:25.729825Z,1560,124.2,0,OK,OK,OK
2026-08-26T04:10:31.102112Z,1561,124.2,0,OK,OK,OK
2026-08-26T04:10:36.487466Z,1567,124.2,0,OK,OK,OK
2026-08-26T04:10:41.874511Z,1561,124.2,0,OK,OK,OK
2026-08-26T04:10:47.296049Z,1563,124.2,0,OK,OK,OK
2026-08-26T04:10:52.727900Z,1450,124.1,0,OK,OK,OK
2026-08-26T04:10:58.105808Z,1448,124.2,0,OK,OK,OK
2026-08-26T04:11:03.492957Z,1447,124.1,0,OK,OK,OK
2026-08-26T04:11:08.854856Z,1455,124.2,0,OK,OK,OK
2026-08-26T04:11:14.247351Z,1455,124.1,0,OK,OK,OK
2026-08-26T04:11:19.627782Z,1446,124.1,0,OK,OK,OK
2026-08-26T04:11:25.014398Z,1447,124.1,0,OK,OK,OK
2026-08-26T04:11:30.392562Z,1446,124.1,0,OK,OK,OK
2026-08-26T04:11:35.786025Z,1449,124.1,0,OK,OK,OK
2026-08-26T04:11:41.196412Z,1447,124.1,0,OK,OK,OK
2026-08-26T04:11:46.563112Z,1455,124.1,0,OK,OK,OK
2026-08-26T04:11:51.957084Z,1448,124.1,0,OK,OK,OK
2026-08-26T04:11:57.325178Z,1447,124.1,0,OK,OK,OK
2026-08-26T04:12:02.732543Z,1445,124.1,0,OK,OK,OK
2026-08-26T04:12:08.110494Z,1448,124.1,0,OK,OK,OK
2026-08-26T04:12:13.492769Z,1447,124.1,0,OK,OK,OK
2026-08-26T04:12:18.886117Z,1447,124.1,0,OK,OK,OK
2026-08-26T04:12:24.249732Z,1447,124.1,0,OK,OK,OK
2026-08-26T04:12:29.627461Z,1448,124.2,0,OK,OK,OK
2026-08-26T04:12:35.010662Z,1451,124.2,0,OK,OK,OK
2026-08-26T04:12:40.395403Z,1448,124.1,0,OK,OK,OK
2026-08-26T04:12:45.765163Z,1455,124.2,0,OK,OK,OK
2026-08-26T04:12:51.150018Z,1450,124.2,0,OK,OK,OK
2026-08-26T04:12:56.525392Z,1447,124.1,0,OK,OK,OK
2026-08-26T04:13:01.900883Z,1451,124.2,0,OK,OK,OK
2026-08-26T04:13:07.284195Z,2628,124.7,0,OK,OK,OK
2026-08-26T04:13:12.680139Z,1541,124.2,0,OK,OK,OK
2026-08-26T04:13:18.082453Z,1553,124.3,0,OK,OK,OK
2026-08-26T04:13:23.451211Z,1553,124.3,0,OK,OK,OK
2026-08-26T04:13:28.825411Z,1561,124.3,0,OK,OK,OK
2026-08-26T04:13:34.220462Z,1566,124.4,0,OK,OK,OK
2026-08-26T04:13:39.628530Z,1559,124.4,0,OK,OK,OK
2026-08-26T04:13:45.001052Z,1551,124.4,0,OK,OK,OK
2026-08-26T04:13:50.374455Z,1547,124.4,0,OK,OK,OK
2026-08-26T04:13:55.756912Z,1546,124.4,0,OK,OK,OK
2026-08-26T04:14:01.126552Z,1540,124.4,0,OK,OK,OK
2026-08-26T04:14:06.512999Z,1541,124.5,0,OK,OK,OK
2026-08-26T04:14:11.927979Z,1539,124.4,0,OK,OK,OK
2026-08-26T04:14:17.333821Z,1538,124.4,0,OK,OK,OK
2026-08-26T04:14:22.720318Z,1538,124.4,0,OK,OK,OK
2026-08-26T04:14:28.116958Z,1540,124.4,0,OK,OK,OK
2026-08-26T04:14:33.509226Z,1541,124.5,0,OK,OK,OK
2026-08-26T04:14:38.882474Z,1536,124.4,0,OK,OK,OK
2026-08-26T04:14:44.266199Z,1538,124.4,0,OK,OK,OK
2026-08-26T04:14:49.640675Z,1536,124.5,0,OK,OK,OK
2026-08-26T04:14:55.015233Z,1536,124.5,0,OK,OK,OK
2026-08-26T04:15:00.403689Z,1534,124.6,0,OK,OK,OK
2026-08-26T04:15:05.785625Z,1534,124.6,0,OK,OK,OK
2026-08-26T04:15:11.171845Z,1534,124.6,0,OK,OK,OK
2026-08-26T04:15:16.563058Z,1534,124.6,0,OK,OK,OK
2026-08-26T04:15:21.952113Z,1534,124.6,0,OK,OK,OK
2026-08-26T04:15:27.376905Z,1534,124.6,0,OK,OK,OK
2026-08-26T04:15:32.761353Z,0,,0,DEGRADED,OFFLINE,OK
2026-08-26T04:15:38.125568Z,0,,0,DEGRADED,OFFLINE,OK
2026-08-26T04:15:43.505756Z,0,,0,DEGRADED,OFFLINE,OK
2026-08-26T04:15:48.905806Z,1523,124.3,0,OK,OK,OK
2026-08-26T04:15:54.270334Z,1525,124.3,0,OK,OK,OK
2026-08-26T04:15:59.640798Z,1520,124.3,0,OK,OK,OK
2026-08-26T04:16:05.008525Z,1522,124.3,0,OK,OK,OK
2026-08-26T04:16:10.399946Z,1523,124.3,0,OK,OK,OK
2026-08-26T04:16:15.766993Z,1534,124.3,0,OK,OK,OK
2026-08-26T04:16:21.145372Z,1524,124.3,0,OK,OK,OK
2026-08-26T04:16:26.540525Z,1521,124.3,0,OK,OK,OK
2026-08-26T04:16:31.904819Z,1520,124.3,0,OK,OK,OK
2026-08-26T04:16:37.298293Z,1522,124.2,0,OK,OK,OK
2026-08-26T04:16:42.684900Z,1526,124.2,0,OK,OK,OK
2026-08-26T04:16:48.073764Z,1519,124.3,0,OK,OK,OK
2026-08-26T04:16:53.448767Z,1520,124.3,0,OK,OK,OK
2026-08-26T04:16:58.843354Z,1524,124.3,0,OK,OK,OK
2026-08-26T04:17:04.214780Z,1524,124.3,0,OK,OK,OK
2026-08-26T04:17:09.585286Z,1524,124.4,0,OK,OK,OK
2026-08-26T04:17:14.965478Z,1524,124.3,0,OK,OK,OK
2026-08-26T04:17:20.376283Z,1525,124.3,0,OK,OK,OK
2026-08-26T04:17:25.744662Z,1527,124.3,0,OK,OK,OK
2026-08-26T04:17:31.121556Z,1524,124.3,0,OK,OK,OK
2026-08-26T04:17:36.499284Z,1521,124.3,0,OK,OK,OK
2026-08-26T04:17:41.883516Z,1523,124.3,0,OK,OK,OK
2026-08-26T04:17:47.245252Z,1528,124.3,0,OK,OK,OK
2026-08-26T04:17:52.622825Z,1528,124.3,0,OK,OK,OK
2026-08-26T04:17:58.009680Z,1524,124.3,0,OK,OK,OK
2026-08-26T04:18:03.387013Z,1525,124.3,0,OK,OK,OK
2026-08-26T04:18:08.740734Z,1525,124.3,0,OK,OK,OK
2026-08-26T04:18:14.127188Z,1529,124.3,0,OK,OK,OK
2026-08-26T04:18:19.527046Z,1526,124.2,0,OK,OK,OK
2026-08-26T04:18:24.916162Z,1528,124.2,0,OK,OK,OK
2026-08-26T04:18:30.303427Z,1526,124.2,0,OK,OK,OK
2026-08-26T04:18:35.688084Z,1521,124.1,0,OK,OK,OK
2026-08-26T04:18:41.068160Z,1525,124.1,0,OK,OK,OK
2026-08-26T04:18:46.452409Z,1524,124.2,0,OK,OK,OK
2026-08-26T04:18:51.829080Z,1524,124.2,0,OK,OK,OK
2026-08-26T04:18:57.202982Z,1524,124.1,0,OK,OK,OK
2026-08-26T04:19:02.605434Z,1526,124.1,0,OK,OK,OK
2026-08-26T04:19:07.977934Z,1526,124.1,0,OK,OK,OK
2026-08-26T04:19:13.362339Z,1528,124.1,0,OK,OK,OK
2026-08-26T04:19:18.748856Z,1528,124.1,0,OK,OK,OK
2026-08-26T04:19:24.128035Z,1529,124.1,0,OK,OK,OK
2026-08-26T04:19:29.511124Z,1526,124.1,0,OK,OK,OK
2026-08-26T04:19:34.911330Z,1525,124.1,0,OK,OK,OK
2026-08-26T04:19:40.272593Z,1528,124.1,0,OK,OK,OK
2026-08-26T04:19:45.654448Z,1528,124.1,0,OK,OK,OK
